userid, openness, agreeableness, emotional_stability, conscientiousness, extraversion, assigned metric, assigned condition, is_personalized, enjoy_watching ,Avg_Movie_Rating
b17f060bf62ea2e527cbc1aaad966797,5,4.5,6,4,4, popularity, low,2,3,3.798016445
e6995a53ae27af00295cd2b70ba42deb,5.5,5,4,7,5, popularity, high,1,2,4.65473644
c0e9b7ab507b3a7fb3a0d0c3b1859d4f,6,4.5,2.5,2.5,4, all, default,3,3,4.190952169
7ece1852c424d06e1ed2f789195fc1cf,5.5,5.5,3.5,3.5,1.5, diversity, medium,1,2,4.619979915
802ce459e4ef8ca5110d981e6765857f,4,4,1,1.5,1.5, diversity, medium,3,3,4.242119765
03918729cd69ec4a3daadfb581528800,6.5,2.5,3,4,6, serendipity, high,3,4,4.143515165
6078043e02697514ebdd421b43c9ca9d,5,4,4,5,3, serendipity, low,3,4,3.957884386
364face61ce6cf023147f7a8699e046a,7,3.5,2.5,7,7, all, default,2,2,4.495242912
1666461fde7c478b2efc1304cbf241bf,3.5,5.5,6,6.5,3.5, serendipity, high,1,1,4.068147005
d6d66bbc22be8e706f551cb626034ac4,4,4.5,4.5,5,5, serendipity, high,1,2,4.068147005
ce20674ed7294f9b7c5b38433fc3ab31,5.5,4,4.5,5,5, diversity, medium,3,3,4.219859344
faf180d99973be7a80706b1d13bf5644,5,3.5,3.5,5.5,2.5, diversity, medium,3,4,4.288919688
cc2431d306c8e19b68b10b9c43d191e6,5.5,6.5,6,6,4.5, diversity, medium,2,2,4.842149719
2d8a2f49f364454542b5a515d1574eef,6,5,2,4,3, serendipity, low,4,4,4.667150317
2829c0138e2eb11ab3d9517f04744375,6,5,4.5,4.5,4, serendipity, high,3,3,4.389624174
d9013d3f8c71468608f23933c86e291e,5,5,4.5,6.5,2, serendipity, low,5,5,4.338172929
4ab184db3a2e22e10e564267ae0ad070,6.5,3.5,3.5,6,2, popularity, high,2,2,3.795664615
78cc5520335b2513824540725dd477f4,4,4,5.5,2.5,2.5, popularity, high,3,4,3.795664615
023a329aa33c0b602f63ccfa83a08869,5.5,5,3.5,2.5,3.5, popularity, medium,2,4,4.003820522
eb913e401f52aeb25d9aa58ce428bedc,4.5,3,4,4,3.5, serendipity, high,4,3,3.920634369
3e0c0afd46ee7366f328ddf1dae83479,5,4,5,5.5,4.5, serendipity, high,3,2,4.430527293
3e0c0afd46ee7366f328ddf1dae83479,5,4,5,5.5,4.5, serendipity, high,3,2,4.430527293
2e944c30c32797e5549c3aae470bf6cc,4,3.5,4,4.5,2.5, serendipity, high,3,3,3.821596935
a7f5bcba0ecfe9634da7d5d59fa09ca1,6,3.5,4.5,4,4, popularity, medium,3,3,3.324321329
1eaa4b059f1e3159370bf85320d9c097,4.5,6.5,7,6,1.5, serendipity, medium,4,4,4.085515214
c7b35072841dc192751911340a44dd4c,6,3.5,4,2.5,3, diversity, low,1,3,4.04120152
1c0984ebe52add96f6f29ab3851f7fe1,5,6,3,2.5,3.5, popularity, medium,3,3,4.441621727
60f6fa627a44c0405d0c4ed6f1442e61,4.5,3,4,5.5,1.5, diversity, low,4,4,4.073766686
a9b2f15e13d5d4a9b6042d0eec0ccda0,6.5,2.5,4.5,3,6.5, serendipity, high,3,2,4.270443724
8166a7a2d97e96ff235e46d3d30cd86d,4,4,4,3,2.5, popularity, high,1,2,4.375365749
eb4ed96eb588309ac7464956834704f1,2.5,3.5,5,7,1, all, default,4,4,3.561718775
c447d038999a55d7e0cd12c959b25236,4,3,5,7,3.5, serendipity, medium,1,3,4.508672802
7a8281d9e56dbe7d8182f4bd3dbeb6e9,7,4,3,3,3.5, diversity, low,4,4,4.908441284
ca87cad02f5edf8b5b4bb44c4ede1de9,6.5,4,3.5,5.5,2, popularity, medium,3,5,4.364493338
6275006f13a327b76836abc2188559cf,6.5,4.5,4,4,5, diversity, low,2,4,4.031263074
342d04dc1ff6aea2144396fa0a34d74d,6,4.5,7,5,1.5, serendipity, low,3,4,4.149522232
7577e1517569949ea9c41a471803b806,4.5,1,6,5.5,5, popularity, low,2,2,4.689963458
24357fceadb0f8a612b304797571625f,4,5,4.5,3,3.5, all, default,3,4,3.984843622
26cfcb1d2c6c72cc1026f0588ff5c8f0,6,4,4,3,2, serendipity, low,4,3,3.941963404
5dbe2dc557de2660beebe5d67c518ad4,5,5.5,5.5,5,3.5, popularity, low,3,2,4.285242842
b41604671db6d5eeaf5d51d2484b40c8,7,6,5.5,4.5,5.5, popularity, high,5,5,4.309286737
cc332e37fa837a73fa3a97873b0f1a8e,4.5,3,4,2.5,2.5, serendipity, high,4,4,3.744356945
915f236f39a1657f0a1092ceb2d0e959,5,4.5,6.5,5,3.5, popularity, low,2,1,4.65891336
f1fe2d8b6b424a758749cf3b5fbc1c20,7,4,4,6.5,6, popularity, low,3,4,4.65891336
f17160cd2b487d2c719c20cde5a670e6,5,6,6,5.5,3.5, popularity, low,2,3,4.39425711
7ebe6d2cfc2fd4ce9a02b36cbe9cb0c7,6.5,4,6,6,3, serendipity, low,3,4,4.118254915
be609681c912f87a2a40dcff82660e05,5.5,2.5,4,2,1.5, serendipity, medium,2,2,4.066584158
ccdcc7ccb91a2db745f4b3b1348a5e76,7,4.5,4,6.5,4.5, all, default,5,5,4.527962954
8ce67fa78aecb9c2a6df7d079e5d2dc6,5.5,4,6,4.5,5.5, popularity, medium,2,2,4.089182432
a10e9d1ffd48f2141b1bb4a9a3128fe2,6,6.5,3.5,4,5.5, diversity, medium,3,4,4.517871722
2aa16b2662924aa04bcec21a1f4ce44b,5,4,6,4.5,3, serendipity, high,2,3,4.491590888
309ac963c61c464b2b93961e3937eec4,6.5,3,3,4.5,2, diversity, high,2,2,4.174239309
ecfb43a9f089ff6f1f2088c7012d02a5,3.5,3.5,3,3.5,3, all, default,2,4,5.037273391
8275dfb0d5a18bceb15efb2ad6ac2592,6.5,4.5,6,5.5,3, popularity, low,3,3,4.259441358
2e7729d6d8c74cfd050c620390381a7f,6,4,5,6,5.5, serendipity, medium,3,3,4.41515418
3a22da93d2047d2d37b68dc7e253f3c9,7,4,5.5,5.5,4, diversity, medium,4,5,4.391118141
ce9a23ca80be411ddfceb32324ebbdf8,4,4,4,4,4, popularity, medium,4,5,4.110043978
f611fd24d73500d539ec874e01f2fa2f,5,5,2,5,6, popularity, high,2,3,3.879212367
05d22a9433b819a9bdec2e22bec3e7cf,4,2.5,6,7,1.5, diversity, high,4,4,4.478611651
dc6ab89f835061d1d33e4e97cc60b126,6.5,5.5,4,5.5,4.5, all, default,3,4,4.055835651
a85f2aa270d748f285e0c58680bff44a,4,4,4,4,4, diversity, low,4,4,3.488536381
86355fbd52292c993493287df925cfa0,6,3,6.5,5.5,2.5, all, default,1,2,4.2429451
676e7576ca61cdc2c9c66b71c63e8f0f,5,4,2.5,4.5,4, popularity, low,3,5,4.641525381
1b793a5980d03d73a4ac1aadb1349567,6.5,4.5,6.5,6,2.5, serendipity, low,4,4,4.385662557
6a93171e29b30995ea424ced0f04a1b7,3.5,4,4,3.5,2, popularity, high,2,4,4.452888144
3e68ec9cffd8868ee931248385694061,5,2.5,4.5,4.5,3.5, serendipity, high,3,4,3.985954142
790016d91e25c04925c7b57c179c9e7a,6,5.5,5.5,4.5,3.5, popularity, high,4,4,4.330025264
8dee99e90377fc5b882da874bb438ca4,5,4.5,5,5.5,6, popularity, medium,3,4,3.890295347
d2d75fca84453a86cb2447d344c892fc,5.5,4.5,3.5,5,2.5, popularity, medium,3,3,4.26816813
9f54f04f6c06687c4b25c02c405e3198,5.5,5,4,4.5,3.5, diversity, low,4,4,4.397567565
783a0580ab81a3c46d3d7d7af3271e3a,3.5,4,4,4.5,1.5, serendipity, low,5,4,4.210691189
d793b07d1585abb921aba2d1ee4f86cc,5.5,5,4.5,4,3, serendipity, medium,2,2,4.489183903
e2204477f3afeea645af4c0ec96356ae,7,3.5,2.5,3.5,6.5, popularity, low,3,2,4.291133007
df6782cc2afc2a17d8bbd4e43b1a7312,6,2.5,5,4,3, diversity, medium,2,3,4.556000529
fca28afb399ea7d7f2035e4daf4f77e0,6.5,3.5,3,3.5,2.5, serendipity, low,4,4,4.157196476
943b33bbcf1160861bf5b63d9edb4df7,4.5,3.5,6,6,3.5, serendipity, high,4,3,4.030540236
2d96d577c21941aa46a8481049f32459,5,3,5.5,3,6.5, popularity, low,4,5,4.408612408
25716c54fc93e52fdf3c38e160b72b73,4,4.5,5,2,2, serendipity, high,1,1,3.860435679
c24188f2d7167c78a258cc603088c454,4,3.5,4.5,6,3.5, all, default,4,4,3.902045949
93e22947c477da3c9c1ce739a4faaee5,4.5,2.5,4,3,1.5, diversity, medium,4,4,3.796836899
fc7f2f14caed9efd83de62140560cd92,5.5,5,5,6,6, diversity, low,2,1,3.932406643
447828c10f7b39ae3dfad9788aab7e35,4.5,4.5,4,6,5, popularity, low,1,1,3.709932671
49e8af20a97d070813ff6d8ad55efd4a,4.5,4,3.5,4,3.5, serendipity, low,4,4,4.326466596
cb603ecba154cdc0549f6e68c337bbbf,5.5,6.5,5.5,5.5,5.5, serendipity, low,4,4,4.488663106
19c9bd2ff7bc2fb912905ad18d30e91d,7,5.5,4.5,4,7, diversity, high,2,1,4.773697232
77a65e513852d16136c1c247e436ea6b,6,5,7,3.5,2, popularity, high,4,5,4.515540101
9fd6b710cd701d48c1d16f8833321402,5,5.5,7,5,2, popularity, medium,3,4,4.643329829
1319f0298c22296f0b861a77c543c43e,6,3.5,6.5,6.5,1.5, diversity, medium,3,4,3.611216497
3b4a1c21f225a56e2804fdf96e1fd506,6.5,2,4,3,1.5, diversity, medium,2,4,3.898801308
d7e50b46957636a005e98bdabc8ad199,3.5,3.5,2.5,5,1, serendipity, medium,4,4,4.107438579
4831d6f8ad9533bfddb94d1d2132b79c,5,5,5.5,3.5,5, serendipity, high,3,4,4.322441524
738d12520830498000afca73542000b9,5,6.5,2,4,3, diversity, high,3,4,4.170235887
fac9be6eddf03102d31480f6b582a6f7,5,5,5.5,5,4, diversity, high,2,3,4.368542552
f26715d9d4c1f0d9173f6f90ca5ae424,5,4.5,2,3.5,2.5, diversity, medium,4,4,4.520280289
073898f2c646f60aa4812d79861f44c0,5,3.5,7,6.5,2.5, serendipity, low,4,5,4.522466277
323e2c1635531265a26a5e97fd05d152,6,5.5,3,2.5,4, all, default,4,4,4.343993753
6a25956d7fd521e0b26c1045c013592a,5.5,4.5,5.5,4.5,2.5, serendipity, low,3,3,4.443650174
24754bcddb21262f09b7dc7a6c0b6bcf,6,4,5.5,5.5,3, serendipity, medium,4,3,4.15288271
364cfee0c3400e1c7245985dae332c27,4.5,5,5,2.5,2.5, popularity, medium,2,2,4.35070411
5cfbdd31859d6f5e40c461d8065f7a40,6.5,4,3,3,2, diversity, low,4,4,4.998603882
eb129918906b07d70d94cb716c5351c8,5,3,5,7,2, diversity, medium,1,1,4.179814489
17d863af38516bd639607c1ee1fa7ecb,5,5,3,3.5,2.5, serendipity, medium,1,1,4.345504263
35ece07f58460f10ed30264cd299ffdc,5.5,4.5,6,3.5,3.5, diversity, low,4,5,4.234422788
1badb7440afa685012a3ec46269232a3,5.5,5.5,6.5,4,3.5, all, default,2,2,4.753769237
5f86dc10a25ee327726b28c9a9e33940,6.5,5.5,2.5,4.5,6.5, diversity, high,1,2,4.733563168
1b6bfa79948bb414c1dc7c0717a05fce,6.5,3,5.5,5,2, popularity, medium,4,4,4.250379223
0db25409d914be200df6d9acf230c9ab,5.5,4,7,4,1, popularity, medium,3,3,4.304280268
4a53a8429409866a0d7a2ae2da08e080,7,3.5,3,3,2.5, diversity, medium,2,4,3.979226659
9f7f0e560bb1d47e506c812a815fd5cc,5,3,6,5,3.5, popularity, low,3,5,4.090231316
c45cad88c1fd0121c51380ea0c7c8f85,5,4,4,5,4, serendipity, medium,3,3,4.314774371
831c802cdfa2158d3d651aa4d357d9f9,4,4.5,4,2.5,1.5, serendipity, low,2,2,4.189324769
8970b37b8ce8d4148e3bd7e0e8b637fa,6,4,4,3.5,6.5, popularity, low,1,1,3.910089374
7dfced334689b427610ace78a958fb18,6.5,3,6,5.5,2.5, all, default,4,4,4.723640975
a2de3fc443ee37fcee53c77480c2d3a1,5.5,2.5,6,6,4.5, diversity, medium,4,4,4.328624371
a0f3c13f85d8ff196eeab14b8fbda711,4,5,3,4,1.5, popularity, high,4,5,4.798148963
4d24df594459b9594c845a2d615cc550,3,3.5,4.5,3,2, popularity, medium,1,2,4.185873827
1ba29b155ce5d3f43ad03dfa9991c0ae,5,4.5,4,4.5,1.5, popularity, high,3,3,4.645447986
511f3a1b4cb8d42dd8b653facbf80d94,5,5,2,2.5,1, popularity, high,1,4,4.43344447
7306e8c0286d8bc19cf33acbac8f0f36,6.5,5,7,4,2, diversity, medium,4,4,4.434713102
492e253bdf0dee4ed3f4661455e570bb,6,6,1.5,3,4, diversity, medium,4,4,4.434713102
1645460ec8ad254640d1496c3e63328a,5,5,3,2.5,2, popularity, medium,4,4,3.864357731
d865c85da96ef6109e7eff85f7664cb3,6,2,5,7,4, popularity, low,2,2,3.965877837
b42cd19ec497c2398f9399e024314c9c,3.5,4,3,5.5,4, popularity, medium,4,4,4.083199742
1c6eae10ba5516e8b4bcb99745d56a7e,5,4,2.5,5,4, popularity, high,4,3,4.077904955
3fc000babc4adbeda643081c337d64f8,6.5,4.5,3.5,2.5,3, popularity, high,3,3,4.107754754
46ea756aec37d8e06bd4154f33605a97,5.5,2.5,4,4,2, all, default,2,2,4.664588162
346b56fa2c299e79b25281656f560efe,5,2.5,6,4.5,3, serendipity, high,3,4,3.967011309
7eaef0b6792f04e9534c0ff2f922ee89,3,2.5,3,4.5,3, popularity, high,2,3,3.643247662
aa83d75d8fd2d4a3b2bc64251cd65b60,5,3,3,4,4.5, popularity, high,2,3,4.202848779
f58f94c50eb600ba99f8b11d33170378,5,3.5,2,1.5,1.5, popularity, low,1,2,4.050708555
d470c2710652ef3842769ddcd5e2f202,3.5,6,5.5,7,4, diversity, high,1,3,4.099535822
29cc2d2b70b11430da5b4c6695cbc85a,5.5,3,6,3.5,3.5, serendipity, medium,3,3,4.47749318
1b10bc745f925d2840066ea4327d037e,4.5,3,5,5,4.5, popularity, low,3,4,4.165698395
90766880408f572ee614a8903e60c2b2,4,4,4,4,4, diversity, medium,4,5,4.714574192
c96dcca1db0d9432bc4f1502bac9df16,6,4.5,4,5,1.5, diversity, high,4,3,4.080065671
51fb9ad093167a202a98f1e9f3059c44,6,5.5,4,7,4, diversity, medium,3,2,4.456316391
c7da3af93e28b608350cb421ab15d5aa,6,4,4.5,4.5,3.5, diversity, high,1,2,4.405757242
8436855dd63552fa29089a61ad914159,4.5,1.5,2.5,4,3, popularity, high,3,2,4.266232821
ce6e12644344087a17f60c8fdc5e9bc6,6,3,5,3,2, serendipity, medium,4,5,4.220349727
dcc624132e0ac24eecd6c1ef265f511c,4.5,4,3,4,2.5, popularity, low,2,2,4.010252477
b6dfd58f0593e530664b48a1d1888b57,6.5,2,5.5,3,4.5, serendipity, medium,4,5,4.683569595
466d076dc89ad73bd801f74fa1a6617a,4.5,4,3.5,5,4, diversity, medium,2,2,4.429396185
2dda4335718e2e885866d9dbd4f3382b,5,4.5,2.5,3.5,5, diversity, high,1,5,4.837525676
27964ccb8832547ac732c0679aff7acc,4,6,6,5.5,2.5, diversity, high,3,5,4.369074074
18a4d549ef3f9261615900ee3ba29cef,7,4,2.5,3,4, popularity, low,3,4,4.482318099
c91c18b8390218ed3153a991997dd572,5,3.5,5,5.5,1.5, diversity, low,3,2,3.69077763
361e248053c68b4e4f0af19425d546c4,2.5,3,3,3.5,2, diversity, low,3,3,2.449465871
ac0008aaa566005c7783b3a5096c1c2f,4,2.5,2,3,1.5, serendipity, medium,4,5,4.265425968
1d789121d0a4b141b5e9858f987a6fdd,4.5,3.5,5,5.5,4, serendipity, high,5,5,4.789675509
51e33b58c9ea8066914971e47d1a6879,4.5,4,5,7,4, all, default,3,4,4.202725119
cec7ba9c1d8cca7b8549d9e139f40d7f,5,3,6.5,5,2, diversity, low,4,5,4.319182829
fd99aa6b3db8e643e05a43d034a1ab14,7,4,3,4,2, diversity, medium,4,5,4.651513983
4f1a207438c0b6f15c6572748e6238b7,3,5.5,5,4,1, all, default,3,4,4.818552039
ee31384ad06c4aa668e35f73c54d4274,7,4,3,2,4, all, default,4,5,4.778578062
6ad6c91797b029ae9111b37fcb4c98bc,5.5,5,4.5,4,5, popularity, low,3,3,4.27266676
d88e6589fe1e89c3f222fbb8247b4d6b,7,4.5,3.5,3.5,4.5, all, default,4,5,4.388519033
a714639b0697170dbe1e4b4d5ecfb4cb,6,6,6,5.5,2.5, popularity, medium,2,4,4.501067376
5e82ce34f999ec0dbd2859b8b04dfcbf,6,1.5,4,5.5,2.5, serendipity, high,4,4,3.852504187
5e82ce34f999ec0dbd2859b8b04dfcbf,6,1.5,4,5.5,2.5, serendipity, high,4,4,3.852504187
7d069efc7053b861d6bc01f335ad9187,7,5,3,5,4.5, serendipity, low,5,5,4.434157424
4d297110d13db86e8a2b264b0a0c17ff,6.5,5.5,4,3,5.5, all, default,3,2,4.1421383
713b498a22f719195bd512025e65cebd,6,5.5,3,3,4, popularity, high,4,4,4.617101128
ef06fd6d00ba74c65c263616501c9764,6,4.5,4,5,3, popularity, high,5,3,4.617101128
7fad542701b55624dac8cc0fb2d1ba82,7,3,6,5.5,3.5, diversity, high,3,4,4.702750494
22c3ee34b77494036326bc6f91922b01,4,3.5,6,6,6.5, diversity, medium,4,4,4.33117558
784390ba3a38143fb3aab45c78d62ef5,5,2.5,2,4.5,5, popularity, high,5,5,4.268875649
b5dea2d69c48c70d9eed5bf72023a171,5.5,5,4.5,5,4.5, diversity, low,2,4,4.472538994
2956ff055c67bbb1d2fa2634a88b1a8d,4.5,4.5,4,4,3.5, serendipity, medium,4,3,4.587618847
a2d7bce7590c4b1e7bcb705801ca6f9b,7,6.5,4.5,4.5,2, diversity, medium,4,4,4.612221837
f80947bb476d262826d2e6872cf78411,4,4,4,4,4, serendipity, high,3,2,3.687471015
ac8f4d8adecddaf5ae1d8a19842e5454,6.5,5,6,3.5,6, serendipity, high,3,3,3.687471015
87c393cf2a2aac61ec99635a2356060a,5,4.5,5.5,2.5,5, serendipity, medium,2,4,4.304919358
efb2f1969a2bcee02039a68e6da032b0,4.5,2.5,3.5,5,4, popularity, medium,3,3,3.688986975
581b29abaac953de7227edd7aa02bf75,3,4,4,6.5,2, popularity, low,1,2,3.859164788
b69b69b560da6f5aa7bd9fb41e1fb41f,7,3,5.5,6,7, diversity, low,4,5,3.951276555
ce4dee6c20b66d091c7a1f01e94eb2d2,5,5,4.5,6,5.5, serendipity, medium,4,3,4.220222687
16512a810965c1b9cbadacecc1bdef9f,5.5,4.5,6,5.5,2.5, serendipity, low,3,4,4.132611152
10a6fe26430c32fa430e566fa1fca608,6,4,1.5,2.5,3.5, popularity, medium,4,4,3.955689843
12875314f937d28f9cfa3a3e2e8c1dad,4.5,1.5,4,6,1, serendipity, low,1,2,3.666237521
36697826faa4093b64a0014a77243dc2,5.5,6,7,7,1, popularity, medium,2,2,3.956796243
4d8a309ea0701db6533cce8cb8af1b99,5,5,5.5,5,5.5, diversity, high,5,5,4.824114391
0e3419d2813d24a4bee3dfa3b530f245,5.5,3.5,4.5,4,2.5, popularity, medium,4,4,4.572110928
afec320b35dac897325659180d528c36,5.5,4.5,4,4,1.5, diversity, high,4,4,4.266124351
61756dde20d70f14f98d81c835090db0,5.5,3.5,6,4,3, popularity, high,4,3,4.077588737
cfdf6bca597d8e26773cbafce04368b0,3.5,2.5,4,5,2.5, serendipity, low,4,4,3.646935209
1e39f9eca5fffcc4d60e6cd7a96e50c8,7,4.5,3.5,4,2, serendipity, low,2,4,4.118242828
7ceec9e79e8b4f216cb1b4d57133f46f,4,3.5,3,3.5,2, serendipity, low,5,5,4.451416757
524eb99dbffb46574b8b72a81c2ad8a1,6,5,5.5,4.5,2, popularity, medium,3,2,4.044181966
2c08877af1dfe43fab74479e899bae01,4.5,3.5,5.5,4.5,3, serendipity, high,1,1,4.459799996
411993905725d9d5fbaaabe618e00fdb,4,4,4,4,4, popularity, high,4,4,4.639054959
e7142a7d4af010afa576625b65198dcc,6,2.5,3,5.5,5.5, popularity, high,4,4,4.639054959
9edfffd3afa1ec1757b183186c91fd2e,3.5,4.5,3,5,2, popularity, medium,3,4,4.479714247
7edf37cec4214d2b0a6e1d660794a235,6,4,5,4.5,4.5, popularity, high,3,2,4.573800983
4e53887b17f3e7ceb2b9ea687497075e,5,4.5,6.5,5,1.5, popularity, medium,3,3,4.100368629
64d1e60cade97f3f701aa5348c320a74,6,4.5,3.5,4,3.5, popularity, high,4,4,4.494726388
f5a50f9dfc54a57a85a91f0f71b18a06,6,4,5.5,6.5,3.5, popularity, medium,2,3,4.171141514
5b90de7a7eb24e3350ab0f05ba78d793,4.5,4,4.5,4.5,6, serendipity, high,2,3,4.36602755
5dbf4f9bebc613d8dd6c3470cb96f9c0,3.5,4.5,5.5,4.5,3, popularity, medium,4,4,4.20103615
3b268fcfdfd5523d30ba026fd4af523b,5.5,4.5,7,5.5,5, serendipity, medium,3,4,4.185875454
655e9ec8da090890d4301410f5b8dee5,6,3,2.5,6,3.5, diversity, low,2,2,4.064132073
cceab03070ea26d9b36c1a61fb8f89d6,6,5,3.5,3.5,5, popularity, low,4,2,3.915497025
c7e2ba8d95691c1506ede790b29b7538,4.5,5,5.5,5.5,4.5, serendipity, high,4,5,4.068233849
3b89f613126de02e259c0480c10c5363,5.5,5.5,4,6,5.5, diversity, high,4,4,4.500603942
f1d53c7a75a441231b635e4f7e07f5c1,7,5,6.5,5.5,2.5, popularity, low,2,2,4.630709163
651b7dc0a8414a1bf30257fc489e5352,7,6,6,5,4, popularity, medium,3,4,4.802573736
aff98e6a4bb5076fb427f958a83c388e,3,4.5,4.5,3.5,2, diversity, low,4,4,4.814705175
2d3a2f15d6a36b724f51627c8bc318cc,5,4.5,6,4,3.5, serendipity, high,4,4,4.352029905
7b056bf8db79123d0c42be9d9aabe01d,5.5,3,2.5,3,2, serendipity, medium,1,2,3.963236633
def8e185dcd32aeba27c32c564bd4c0c,5.5,3,6.5,5.5,5, all, default,4,4,4.337683803
c2887e5e001977b43a24bfeff1727a5e,7,4.5,7,4,2, diversity, low,1,2,4.058501117
e3502ccb6f675cb6e339361b4aa2dbaf,5.5,5.5,4,2,6, serendipity, low,4,4,4.813659998
77088137de5094b63d00cd0835441f4d,4,4.5,4,5.5,3, serendipity, low,3,4,4.199464946
08419a2991116300be4f440f45f1c71e,6.5,4,3.5,5.5,4, popularity, high,1,4,4.264128682
1a679c745b9a782f1a6d65ad14069042,6,2.5,3,4.5,3.5, serendipity, high,3,4,3.946899348
f345ae5d477850d17421f8402695e8dd,6.5,3,5,6,5, diversity, low,3,5,4.280497336
ed88c204cad69940a719cc412a0a67a0,7,4,6,4,1.5, diversity, high,3,5,3.946632853
c9c570977dc739423f29313dee44a487,4.5,5,3.5,6.5,4, diversity, high,2,5,4.484630334
da796de6ce2db0192a14287fa69f79ee,7,4.5,4.5,2.5,4, serendipity, medium,1,4,4.400726714
70f8c03340cdec2f1390648a33eb0514,6,5.5,4.5,5.5,2, diversity, medium,3,4,4.483447976
29269716223ac43f3921533adce28fce,6.5,5,2.5,5.5,3.5, diversity, medium,2,3,4.272250626
a7c8aa435c723a436e642459d82ed2f5,5,3.5,6.5,5,1, diversity, medium,5,5,4.339375303
1b52227b302c96b38e8fa2b2160f65b1,4.5,4,5,5,2.5, serendipity, high,2,2,3.718674788
9845ddf014461f2f675a7a4b10763ad8,6,4.5,5,5,5.5, serendipity, high,4,4,4.684026135
8c94d28dcf0c6aa26a13c8e60b461a7c,7,5.5,6.5,5.5,3, diversity, low,2,3,4.921082775
86a8c39963f5fadc02abbd496600f6eb,4,4,3.5,3.5,2, serendipity, medium,1,2,3.933024915
c2368872eab6e86e41105672c3555c94,5,4,3.5,6,4, popularity, medium,4,3,4.165515073
2b0f3c968aed1a0132934b58d406dc01,4,4,5.5,7,1, diversity, medium,4,5,4.068257903
117411aff2f6f0e06ed286b79c556149,6,3,7,7,3.5, all, default,3,4,3.95212359
a0182ca3b01a837babd2c4337d7dbf5b,3.5,6,5,5.5,2, serendipity, low,1,2,3.832664255
9931b0cf367f22611cbaaed0fd9ff883,6,6,5,5,2.5, serendipity, low,3,4,4.344473366
2691ba6cead186a4bef6fa02dce104f3,5,6,5,4.5,3, serendipity, high,4,2,4.339967004
9dfebb47d6f00a4d13921922f4143d5b,5,6,4.5,3.5,1.5, popularity, medium,3,4,4.747190306
92d4510f447448d5bc538e936eeedc02,6.5,3.5,4.5,6.5,3, diversity, high,2,3,4.317425101
02e8739e67552c6a0a59d09a63e0c121,6,3.5,3.5,5,2.5, popularity, low,2,2,3.489831243
a1f56f59a461db959f27e1221642dac7,7,5,4.5,6,4.5, popularity, low,4,5,3.871402512
989b42a627f93ec44b8292cf6bdc7f37,7,5,4,3,3.5, serendipity, medium,2,4,4.148787617
872232ae22400781ce98c1fb875dae83,5.5,4,2,4,1.5, serendipity, high,2,3,4.063896504
67b93d2c31ba749737ce6e66bf1ea34f,4.5,5,5.5,4,3, serendipity, low,2,2,4.584687278
aff4890d7cb9492bc72250abbeffc3e1,6,3.5,7,4,4, serendipity, low,3,3,4.624505123
58605774a315f38e21de3d00c42ff11a,4.5,4.5,2.5,7,4.5, diversity, medium,1,3,4.47461416
553b6e731d86f7a97fd4825216baeea7,7,4.5,5.5,6.5,4, popularity, low,3,3,4.984556103
8f61ad2a1f93519bfbdd0ff541c586c4,5,5,6,5,3, popularity, high,4,4,4.175415588
1a760430fb8099fc5bc558383521ca22,6,4,7,6,4, diversity, low,4,4,3.978952567
6efbd2a73ac6e19e87e691a42ebbfb87,6,2.5,3.5,2,1, diversity, low,4,3,3.978952567
231e1fb19827cd683a1841c59b181c7d,5.5,4,5.5,6,4.5, serendipity, high,4,5,4.797868267
3be233114bacb3c295f5561cf3e0e581,6,4,3.5,3,2.5, serendipity, medium,4,4,4.328917736
600b0672e803ab86e98fb673a6ad6636,6,4.5,4.5,5,4.5, popularity, low,2,2,4.168078624
433a06c0bacb411430cd22e3844e2a9c,4,5.5,1,6.5,2.5, diversity, high,4,4,3.479177139
cc5659243407e21ae945958f2e12a6d7,5,5.5,3.5,4.5,4, serendipity, high,3,2,4.476099338
d5933a70c5da3152b798aa66e3bde144,6,4,3.5,2.5,6, all, default,2,4,4.471798272
aa0b63204fbd08ef1877130f308ef1b6,6.5,5.5,4,5.5,3.5, popularity, low,4,4,4.571696747
b58bef7205bb8f36e923f525f5c42afc,5,2.5,5.5,4,2, serendipity, low,2,4,4.04172131
c81a1fea583f307d8902dfc460a92649,4,3.5,4,4,4, all, default,3,4,4.054640223
7f00d972c94d9199f7df93404b4a9563,6,3.5,4,5,3, all, default,2,3,4.054640223
61ff3ce10502a9648a9a3056bc2dc5a2,6.5,4.5,5.5,4.5,6.5, serendipity, medium,2,4,4.648702167
c5d4dd57fc66ea044772e378d7c0c890,3.5,3.5,5,3.5,2.5, diversity, high,1,1,4.698037887
e0a3619b25009f20c9bf75ed025d0c49,5,4.5,3,4.5,2, popularity, low,2,1,3.717798786
f9b914fab02f924b6351ceb96b8011c7,6,7,5.5,4,4, diversity, low,4,4,4.210907625
6d728fa2b6ec370a0d7d4f7ddcc71c89,6,6.5,3,6,4.5, diversity, low,4,5,4.210907625
1ce0feff54e082cf7e87b70f22d7cd03,4.5,4,6,3,3.5, diversity, high,5,5,4.133113412
d0bbe1a62856079a526c2d6c0329c2f6,6,6,5,4,3.5, diversity, high,4,5,4.133113412
e1e69517cf97c5047f13fa8ab45b4559,6,5.5,2.5,6,5, popularity, high,3,4,4.615251102
